DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-24 05:45:00,xoJJ8DcxJEcupym,0,0,0,2.09187e+08
2020-05-31 02:15:00,9kRcWv60rDACzjR,0,0,0,2.24783e+09
2020-06-17 09:00:00,IQ2d7wF4YD8zU1Q,189.307,185.55,356.357,2.01812e+07
2020-06-16 09:45:00,4UPUqMRk7TRMgml,663.06,649.487,1012.07,2.64506e+06
2020-06-01 16:15:00,q49J1IKaHRwDQnt,134.467,130.973,3731.8,448032
2020-05-20 09:45:00,LlT2YUhhzqhg5Sw,915.42,895.493,1687.67,2.82629e+08
2020-05-16 07:30:00,NgDl19wMapZy17u,384.407,377.747,215.6,1.11522e+08
2020-05-22 06:00:00,rrq4fwE8jgrTyWY,19.92,19.24,2.53333,1.21001e+08
2020-06-08 07:00:00,xMbIugepa2P7lBB,216.786,212.486,95.7857,1.06839e+08
2020-06-08 01:45:00,NgDl19wMapZy17u,0,0,7778,1.11691e+08
2020-06-09 07:15:00,vOuJvMaM2sgwLmb,394.093,386.947,173.533,2.37586e+06
2020-05-18 18:45:00,xMbIugepa2P7lBB,0,0,7696,1.06689e+08
2020-06-02 19:45:00,Et9kgGMDl729KT4,0,0,5476,1.80438e+06
2020-06-10 23:15:00,rrq4fwE8jgrTyWY,0,0,2369,1.21097e+08
2020-06-05 15:00:00,LYwnQax7tkwH5Cb,476.333,467.267,1744,1.79506e+09
2020-06-07 00:45:00,IQ2d7wF4YD8zU1Q,0,0,8293,2.01187e+07
2020-05-26 16:15:00,xoJJ8DcxJEcupym,595.743,583.75,5737.21,2.0921e+08
2020-06-02 22:00:00,rrq4fwE8jgrTyWY,0,0,3856,1.21069e+08
2020-06-03 17:45:00,9kRcWv60rDACzjR,122.62,119.273,4293.13,2.24785e+09
2020-05-31 00:15:00,Mx2yZCDsyf6DPfv,0,0,0,2.57894e+06
2020-06-15 14:45:00,81aHJ1q11NBPMrL,556.653,545.567,5205,1.21547e+09
2020-06-15 23:30:00,q49J1IKaHRwDQnt,0,0,6060,511325
2020-06-03 05:15:00,4UPUqMRk7TRMgml,0,0,0,2.5643e+06
2020-05-19 21:30:00,V94E5Ben1TlhnDV,0,0,6710,1.41212e+09
2020-05-17 00:00:00,LYwnQax7tkwH5Cb,0,0,1693.87,1.79497e+09
2020-06-13 03:15:00,vOuJvMaM2sgwLmb,0,0,4778,2.39772e+06
2020-05-23 22:15:00,Mx2yZCDsyf6DPfv,0,0,9655,2.52603e+06
2020-05-18 01:15:00,LYwnQax7tkwH5Cb,0,0,0,1.79498e+09
2020-05-19 18:00:00,Qf4GUc1pJu5T6c6,0,0,1909,8.38453e+08
2020-05-17 08:00:00,LYwnQax7tkwH5Cb,562.32,551.253,252.133,1.79497e+09
2020-05-15 18:00:00,4UPUqMRk7TRMgml,25.1867,24.3133,4193.33,2.4332e+06
2020-06-16 15:15:00,4UPUqMRk7TRMgml,578.429,566.836,4262.14,2.64831e+06
2020-06-13 19:15:00,LlT2YUhhzqhg5Sw,0,0,2911,2.82766e+08
2020-06-02 23:00:00,rrq4fwE8jgrTyWY,0,0,3856,1.21069e+08
2020-06-14 02:15:00,q49J1IKaHRwDQnt,0,0,6393,497789
2020-05-23 09:30:00,WcxssY2VbP4hApt,0,0,0,0
2020-05-25 23:15:00,Qf4GUc1pJu5T6c6,0,0,9156,8.38504e+08
2020-06-11 19:00:00,81aHJ1q11NBPMrL,0,0,3902,1.21545e+09
2020-05-21 20:15:00,oZ35aAeoifZaQzV,0,0,8349,1.66002e+09
2020-06-16 13:45:00,mqwcsP2rE7J0TFp,678.987,664.9,4189,5.93809e+08
2020-06-01 23:30:00,9kRcWv60rDACzjR,0,0,4163,2.24784e+09
2020-06-09 04:15:00,rrq4fwE8jgrTyWY,0,0,3457,1.21091e+08
2020-05-28 05:00:00,Qf4GUc1pJu5T6c6,0,0,0,8.38523e+08
2020-05-26 02:30:00,4UPUqMRk7TRMgml,0,0,0,2.50682e+06
2020-05-21 13:45:00,oZZkBaNadn6DNKz,1156.55,1128.56,2152.87,1.70812e+09
2020-05-15 19:00:00,Mx2yZCDsyf6DPfv,0,0,7800,2.46145e+06
2020-06-17 06:30:00,xoJJ8DcxJEcupym,55.4467,53.6467,12.5333,2.09331e+08
2020-05-24 14:15:00,PeE6FRyGXUgsRhN,1043.5,1020.08,6819.93,1.34841e+09
2020-06-07 19:00:00,4UPUqMRk7TRMgml,0,0,7826,2.60136e+06
2020-05-21 02:00:00,q49J1IKaHRwDQnt,0,0,4062,369327
2020-05-22 19:00:00,rrq4fwE8jgrTyWY,0,0,9148,1.21011e+08
2020-05-22 06:30:00,Mx2yZCDsyf6DPfv,106.733,103.747,29.6,2.5066e+06
2020-05-30 19:00:00,Mx2yZCDsyf6DPfv,0,0,8199,2.57894e+06
2020-06-13 12:45:00,q49J1IKaHRwDQnt,808.98,791.353,3224.47,494620
2020-06-06 03:30:00,xMbIugepa2P7lBB,0,0,7722,1.06823e+08
2020-06-08 04:15:00,81aHJ1q11NBPMrL,0,0,0,1.21543e+09
2020-06-06 03:00:00,Quc1TzYxW2pYoWX,0,0,3779,3.29606e+08
2020-05-16 11:15:00,LYwnQax7tkwH5Cb,0,0,1828,1.79497e+09
2020-06-12 09:00:00,81aHJ1q11NBPMrL,473.033,463.993,524.733,1.21545e+09
2020-05-23 13:15:00,oZZkBaNadn6DNKz,1218.31,1187.86,6108.47,1.70813e+09
2020-05-26 19:00:00,q49J1IKaHRwDQnt,0,0,4080,405907
2020-06-13 02:45:00,mqwcsP2rE7J0TFp,0,0,0,5.93787e+08
2020-06-01 07:45:00,mqwcsP2rE7J0TFp,202.053,198.093,222.667,5.93713e+08
2020-06-06 02:00:00,oZ35aAeoifZaQzV,0,0,7708,1.66013e+09
2020-06-15 04:30:00,Qf4GUc1pJu5T6c6,0,0,2107,8.38635e+08
2020-05-22 12:30:00,vOuJvMaM2sgwLmb,0,0,1405,2.26362e+06
2020-05-17 00:15:00,LlT2YUhhzqhg5Sw,0,0,0,2.8261e+08
2020-05-24 03:30:00,WcxssY2VbP4hApt,0,0,0,1.81766e+08
2020-06-05 07:30:00,oZZkBaNadn6DNKz,222.571,218.214,176.643,1.70822e+09
2020-05-31 19:30:00,PeE6FRyGXUgsRhN,0,0,6313,1.34846e+09
2020-06-17 07:30:00,PeE6FRyGXUgsRhN,100.08,97.2533,78.6667,1.34855e+09
2020-05-18 23:45:00,V94E5Ben1TlhnDV,0,0,2247.47,1.41211e+09
2020-05-18 13:30:00,WcxssY2VbP4hApt,1183.58,1154.68,4956,1.81725e+08
2020-05-18 21:15:00,IQ2d7wF4YD8zU1Q,0,0,7818,1.99741e+07
2020-05-25 23:30:00,LlT2YUhhzqhg5Sw,0,0,8810,2.82664e+08
2020-05-15 08:45:00,LlT2YUhhzqhg5Sw,805.536,788.471,1053.57,2.82594e+08
2020-05-21 16:15:00,LlT2YUhhzqhg5Sw,536.6,525.993,5289.57,2.82637e+08
2020-06-17 16:30:00,Qf4GUc1pJu5T6c6,283.443,278.214,4185.29,8.38646e+08
2020-05-26 00:15:00,V94E5Ben1TlhnDV,0,0,0,1.41217e+09
2020-06-14 19:00:00,V94E5Ben1TlhnDV,0,0,3304,1.41228e+09
2020-06-07 09:00:00,IQ2d7wF4YD8zU1Q,885.679,866.436,860.071,2.01195e+07
2020-05-17 03:45:00,Quc1TzYxW2pYoWX,0,0,5940.67,3.2952e+08
2020-06-03 07:00:00,xMbIugepa2P7lBB,148.913,145.04,65,1.06802e+08
2020-06-01 22:45:00,mqwcsP2rE7J0TFp,0,0,4211,5.93717e+08
2020-05-21 02:00:00,V94E5Ben1TlhnDV,0,0,0,1.41213e+09
2020-06-11 20:15:00,NgDl19wMapZy17u,0,0,3884,1.11715e+08
2020-06-07 15:00:00,9kRcWv60rDACzjR,548.267,535.98,1098.13,2.24787e+09
2020-05-15 05:15:00,4UPUqMRk7TRMgml,0,0,0,2.42901e+06
2020-05-22 13:00:00,LYwnQax7tkwH5Cb,1238.24,1207.71,5716.54,1.795e+09
2020-06-11 03:15:00,PeE6FRyGXUgsRhN,0,0,4003,1.34851e+09
2020-06-01 07:45:00,q49J1IKaHRwDQnt,196.533,192.66,217.067,444517
2020-05-19 19:00:00,PeE6FRyGXUgsRhN,0,0,1942,1.34838e+09
2020-06-14 12:15:00,Mx2yZCDsyf6DPfv,0,0,1705,2.66914e+06
2020-05-25 09:00:00,Et9kgGMDl729KT4,699.047,684.593,938.267,1.74807e+06
2020-05-21 05:00:00,LYwnQax7tkwH5Cb,0,0,0,1.79499e+09
2020-06-05 01:00:00,V94E5Ben1TlhnDV,0,0,0,1.41223e+09
2020-05-25 16:30:00,oZ35aAeoifZaQzV,328.493,322.421,8926.14,1.66005e+09
2020-06-16 21:00:00,WcxssY2VbP4hApt,0,0,5587,1.81908e+08
2020-05-19 13:30:00,V94E5Ben1TlhnDV,1184.24,1155.81,5103.47,1.41212e+09
2020-05-26 06:45:00,q49J1IKaHRwDQnt,141.879,138.4,47.9286,401875
2020-06-04 21:00:00,PeE6FRyGXUgsRhN,0,0,6168,1.34848e+09
2020-05-18 11:30:00,mqwcsP2rE7J0TFp,1090.84,1065.85,2581.8,5.93607e+08
2020-06-08 14:45:00,Mx2yZCDsyf6DPfv,1171.3,1142.29,7220.87,2.64015e+06
2020-06-13 22:15:00,81aHJ1q11NBPMrL,0,0,6656,1.21546e+09
2020-06-11 12:00:00,xoJJ8DcxJEcupym,0,0,130.333,1.39532e+07
2020-06-06 10:30:00,Quc1TzYxW2pYoWX,0,0,639,3.29606e+08
2020-05-25 23:30:00,WcxssY2VbP4hApt,0,0,9124,1.81784e+08
2020-05-31 02:30:00,vOuJvMaM2sgwLmb,0,0,0,2.32669e+06
2020-05-21 08:00:00,rrq4fwE8jgrTyWY,460.633,452,401,1.20997e+08
2020-06-08 15:00:00,Mx2yZCDsyf6DPfv,878.007,858.06,7486.6,2.64042e+06
2020-06-13 20:30:00,oZZkBaNadn6DNKz,0,0,6481,1.70827e+09
2020-06-16 19:30:00,LlT2YUhhzqhg5Sw,0,0,5357,2.82785e+08
2020-06-12 02:30:00,Qf4GUc1pJu5T6c6,0,0,3887,8.38625e+08
2020-06-17 12:00:00,LYwnQax7tkwH5Cb,440.813,432.687,1623.53,1.79511e+09
2020-06-09 15:45:00,V94E5Ben1TlhnDV,822.571,804.95,6884.14,1.41226e+09
2020-06-01 21:00:00,LYwnQax7tkwH5Cb,0,0,3970,1.79505e+09
2020-06-15 07:45:00,81aHJ1q11NBPMrL,454.94,446.26,274.267,1.21547e+09
2020-05-30 03:45:00,oZZkBaNadn6DNKz,0,0,0,1.70819e+09
2020-06-12 02:45:00,V94E5Ben1TlhnDV,0,0,0,1.41227e+09
2020-05-27 17:30:00,81aHJ1q11NBPMrL,188.293,184.564,9037.57,1.21536e+09
2020-05-21 03:30:00,rrq4fwE8jgrTyWY,0,0,0,1.20997e+08
2020-06-16 07:15:00,IQ2d7wF4YD8zU1Q,200.567,196.613,119.667,2.01753e+07
2020-06-17 11:00:00,PeE6FRyGXUgsRhN,510.713,500.66,1200.27,1.34855e+09
2020-06-10 14:00:00,PeE6FRyGXUgsRhN,80.2333,78.8333,1626.47,7.19207e+08
2020-05-31 03:00:00,Et9kgGMDl729KT4,0,0,0,1.78881e+06
2020-06-04 21:15:00,xMbIugepa2P7lBB,0,0,6899,1.06815e+08
2020-06-10 00:45:00,81aHJ1q11NBPMrL,0,0,0,1.21544e+09
2020-06-11 18:15:00,WcxssY2VbP4hApt,35.1667,33.9933,3940.67,1.81877e+08
2020-05-18 01:15:00,Quc1TzYxW2pYoWX,0,0,3548,3.29523e+08
2020-05-31 11:00:00,Quc1TzYxW2pYoWX,607.253,594.947,1879.2,3.29581e+08
2020-06-01 18:45:00,IQ2d7wF4YD8zU1Q,0,0,4256,2.00823e+07
2020-05-16 16:45:00,xoJJ8DcxJEcupym,100.357,97.6286,2932.29,2.0915e+08
2020-06-08 13:15:00,WcxssY2VbP4hApt,0,0,2143,1.81864e+08
2020-06-10 19:45:00,4UPUqMRk7TRMgml,0,0,5588,2.62429e+06
2020-06-06 14:15:00,xoJJ8DcxJEcupym,0,0,841.867,1.95316e+08
2020-05-26 06:45:00,vOuJvMaM2sgwLmb,142.957,139.664,54.8571,2.28731e+06
2020-05-20 09:45:00,xoJJ8DcxJEcupym,0,0,1106,2.09167e+08
2020-06-05 22:00:00,4UPUqMRk7TRMgml,0,0,7756,2.58516e+06
2020-06-14 07:30:00,Qf4GUc1pJu5T6c6,380.54,373.62,262.733,8.38633e+08
2020-06-06 06:00:00,Quc1TzYxW2pYoWX,10.4867,10.1267,0.333333,3.29606e+08
2020-05-24 23:45:00,Mx2yZCDsyf6DPfv,0,0,4962,2.53099e+06
2020-06-15 02:30:00,rrq4fwE8jgrTyWY,0,0,7271,1.21119e+08
2020-06-02 13:00:00,mqwcsP2rE7J0TFp,786.54,769.673,3843.67,5.93721e+08
2020-05-31 02:00:00,81aHJ1q11NBPMrL,0,0,0,1.21538e+09
2020-05-28 02:30:00,LlT2YUhhzqhg5Sw,0,0,0,2.82682e+08
2020-06-17 03:45:00,81aHJ1q11NBPMrL,0,0,0,1.21548e+09
2020-06-09 23:00:00,xoJJ8DcxJEcupym,0,0,6993,2.09293e+08
2020-05-18 01:15:00,81aHJ1q11NBPMrL,0,0,0,1.21529e+09
2020-06-13 23:45:00,Quc1TzYxW2pYoWX,0,0,5477,3.29633e+08
2020-05-22 14:15:00,WcxssY2VbP4hApt,0,0,1224,1.81755e+08
2020-06-16 12:15:00,PeE6FRyGXUgsRhN,548.9,538.114,1412.29,1.34854e+09
2020-06-07 16:45:00,LYwnQax7tkwH5Cb,190.257,186.486,1760.64,1.79507e+09
2020-05-20 20:15:00,PeE6FRyGXUgsRhN,0,0,2707,1.34838e+09
2020-06-02 14:00:00,NgDl19wMapZy17u,1302.91,1270.55,4954.6,1.11654e+08
2020-05-15 22:30:00,q49J1IKaHRwDQnt,0,0,9096,349019
2020-06-01 07:15:00,WcxssY2VbP4hApt,243.107,238.413,102.133,1.8183e+08
2020-06-05 02:30:00,q49J1IKaHRwDQnt,0,0,5710,461971
2020-06-06 22:45:00,oZZkBaNadn6DNKz,0,0,2588,1.70823e+09
2020-05-28 12:30:00,Qf4GUc1pJu5T6c6,0,0,2376,8.38526e+08
2020-05-19 13:00:00,Qf4GUc1pJu5T6c6,0,0,1470,8.38452e+08
2020-06-03 19:15:00,oZZkBaNadn6DNKz,0,0,4809,1.70821e+09
2020-06-12 11:45:00,LlT2YUhhzqhg5Sw,608.927,596.14,1750.2,2.8276e+08
2020-05-16 09:30:00,PeE6FRyGXUgsRhN,947.94,927.147,1513.13,1.34836e+09
2020-05-21 13:15:00,Et9kgGMDl729KT4,1103.78,1078.67,3624.73,1.73252e+06
2020-06-06 13:00:00,oZ35aAeoifZaQzV,1041.31,1016.61,5291.07,1.66013e+09
2020-05-23 07:45:00,oZZkBaNadn6DNKz,469.273,460.413,350.333,1.70813e+09
2020-06-15 02:00:00,LlT2YUhhzqhg5Sw,0,0,7445,2.82773e+08
2020-05-25 22:00:00,vOuJvMaM2sgwLmb,0,0,9042,2.28725e+06
2020-06-12 19:30:00,81aHJ1q11NBPMrL,0,0,4769,1.21546e+09
2020-05-24 17:15:00,LYwnQax7tkwH5Cb,242.633,237.92,4581.47,1.79501e+09
2020-06-06 16:45:00,WcxssY2VbP4hApt,522.553,512.233,7992.4,1.81859e+08
2020-05-16 22:00:00,LlT2YUhhzqhg5Sw,0,0,7542,2.8261e+08
2020-06-16 22:30:00,rrq4fwE8jgrTyWY,0,0,5161,1.21127e+08
2020-06-06 04:15:00,Et9kgGMDl729KT4,0,0,2769,1.81393e+06
2020-06-07 07:30:00,Mx2yZCDsyf6DPfv,223.06,218.687,132.467,2.62524e+06
2020-05-24 17:15:00,LlT2YUhhzqhg5Sw,252.313,247.42,8900.8,2.82655e+08
2020-06-07 13:45:00,V94E5Ben1TlhnDV,0,0,1104,1.41224e+09
2020-06-11 04:15:00,V94E5Ben1TlhnDV,0,0,0,1.41226e+09
2020-06-09 02:30:00,4UPUqMRk7TRMgml,0,0,9210,2.61059e+06
2020-05-25 14:00:00,xoJJ8DcxJEcupym,1095.03,1070.2,6543.07,2.09202e+08
2020-06-06 04:15:00,PeE6FRyGXUgsRhN,0,0,7333,1.34849e+09
2020-06-09 05:00:00,Et9kgGMDl729KT4,0,0,3189,1.82197e+06
2020-06-14 13:15:00,WcxssY2VbP4hApt,1245.78,1215.17,4910.27,1.81893e+08
2020-05-23 22:45:00,LlT2YUhhzqhg5Sw,0,0,3385,2.82646e+08
2020-05-15 06:45:00,xMbIugepa2P7lBB,160.707,157.136,41.6429,1.06657e+08
2020-05-30 17:15:00,Qf4GUc1pJu5T6c6,277.913,272.927,7925.13,8.38543e+08
2020-05-31 17:00:00,LlT2YUhhzqhg5Sw,94.8733,92.14,6283.8,2.82712e+08
2020-05-22 07:30:00,81aHJ1q11NBPMrL,401.586,394.586,245.071,1.21532e+09
2020-05-23 23:45:00,q49J1IKaHRwDQnt,0,0,3254,386758
2020-06-06 09:15:00,IQ2d7wF4YD8zU1Q,911.213,891.233,1150.67,2.01115e+07
2020-06-01 11:15:00,LlT2YUhhzqhg5Sw,671.793,657.727,2466,2.82715e+08
2020-05-28 15:45:00,WcxssY2VbP4hApt,559.22,547.467,6104.47,1.33325e+08
2020-06-01 17:00:00,oZZkBaNadn6DNKz,84.6067,82.1133,4308.2,1.7082e+09
2020-05-21 01:30:00,9kRcWv60rDACzjR,0,0,0,2.24776e+09
2020-05-17 20:30:00,WcxssY2VbP4hApt,0,0,7266,1.8172e+08
2020-05-18 09:15:00,4UPUqMRk7TRMgml,685.027,670.927,622.467,2.44585e+06
2020-06-16 02:15:00,PeE6FRyGXUgsRhN,0,0,2801,1.34854e+09
2020-06-14 23:30:00,4UPUqMRk7TRMgml,0,0,1868,2.64132e+06
2020-05-23 01:30:00,xoJJ8DcxJEcupym,0,0,0,2.09177e+08
2020-05-17 19:30:00,LlT2YUhhzqhg5Sw,0,0,6717,2.82616e+08
2020-06-01 15:00:00,vOuJvMaM2sgwLmb,59.4,57.5067,4063.07,2.33727e+06
2020-05-16 22:45:00,Et9kgGMDl729KT4,0,0,6483,1.71489e+06
2020-06-14 05:45:00,oZZkBaNadn6DNKz,0,0,0,1.70827e+09
2020-06-16 00:45:00,Quc1TzYxW2pYoWX,0,0,0,3.29638e+08
2020-06-16 14:00:00,4UPUqMRk7TRMgml,738.033,722.593,3770.07,2.64782e+06
2020-06-01 07:00:00,vOuJvMaM2sgwLmb,101.44,98.5933,66.8667,2.33327e+06
2020-05-22 04:15:00,9kRcWv60rDACzjR,0,0,0,2.24777e+09
2020-06-02 14:15:00,Mx2yZCDsyf6DPfv,1143.9,1116.27,5307.8,2.59522e+06
2020-05-23 10:00:00,oZ35aAeoifZaQzV,1113.4,1088.01,2183.73,1.66003e+09
2020-06-12 10:30:00,q49J1IKaHRwDQnt,242.587,237.88,1081.93,487837
2020-06-17 17:15:00,vOuJvMaM2sgwLmb,135.6,132.367,4218,2.42759e+06
2020-06-12 09:00:00,mqwcsP2rE7J0TFp,450.287,441.893,534.4,5.93783e+08
2020-06-09 14:30:00,mqwcsP2rE7J0TFp,730.073,714.787,6313.53,5.93774e+08
2020-06-13 11:00:00,rrq4fwE8jgrTyWY,500.467,488.52,599.333,8.07378e+07
2020-06-15 18:30:00,V94E5Ben1TlhnDV,34.7,33.52,2560.93,1.41228e+09
2020-05-27 00:30:00,WcxssY2VbP4hApt,0,0,0,1.81794e+08
2020-05-24 01:45:00,oZ35aAeoifZaQzV,0,0,0,1.66004e+09
2020-05-26 03:45:00,Et9kgGMDl729KT4,0,0,0,1.75408e+06
2020-05-19 07:30:00,Mx2yZCDsyf6DPfv,468.567,459.573,240.733,2.48161e+06
2020-05-28 00:30:00,rrq4fwE8jgrTyWY,0,0,0,1.21036e+08
2020-06-03 18:15:00,mqwcsP2rE7J0TFp,37.02,35.7733,5337.07,5.93729e+08
2020-06-11 11:00:00,Qf4GUc1pJu5T6c6,602.953,590.787,1334.07,8.38622e+08
2020-05-27 13:15:00,PeE6FRyGXUgsRhN,0,0,1887,1.34843e+09
2020-05-21 11:00:00,LlT2YUhhzqhg5Sw,506.813,495.167,2492.2,2.82634e+08
2020-06-06 12:00:00,IQ2d7wF4YD8zU1Q,937.971,916.1,4125.93,2.01145e+07
2020-06-05 04:15:00,xMbIugepa2P7lBB,0,0,6899,1.06815e+08
2020-05-23 08:45:00,Et9kgGMDl729KT4,686.85,672.707,828.929,1.73995e+06
2020-06-01 19:15:00,LYwnQax7tkwH5Cb,0,0,3970,1.79505e+09
2020-05-21 00:00:00,oZ35aAeoifZaQzV,0,0,634.067,1.66001e+09
2020-05-28 14:45:00,9kRcWv60rDACzjR,929.6,908.929,6677.36,2.08726e+09
2020-06-05 23:15:00,Qf4GUc1pJu5T6c6,0,0,7599,8.38582e+08
2020-05-30 05:15:00,Et9kgGMDl729KT4,0,0,0,1.7833e+06
2020-05-18 19:45:00,xoJJ8DcxJEcupym,0,0,4243,2.0916e+08
2020-05-19 18:45:00,xMbIugepa2P7lBB,0,0,6752,1.06695e+08
2020-06-02 18:45:00,Quc1TzYxW2pYoWX,0.526667,0.506667,4962,3.29593e+08
2020-05-18 07:00:00,rrq4fwE8jgrTyWY,3.09333,2.97333,0.266667,1.20982e+08
2020-05-25 08:15:00,Quc1TzYxW2pYoWX,454.54,446.04,461.333,3.29549e+08
2020-06-12 11:45:00,WcxssY2VbP4hApt,622.26,609.14,1826.93,1.81879e+08
2020-05-30 20:45:00,NgDl19wMapZy17u,0,0,7983,1.11638e+08
2020-06-06 08:30:00,q49J1IKaHRwDQnt,699.407,684.807,526.214,465392
2020-06-12 13:00:00,Mx2yZCDsyf6DPfv,121.147,118.693,509.8,887400
2020-05-29 02:15:00,Mx2yZCDsyf6DPfv,0,0,0,2.5625e+06
2020-06-05 23:00:00,9kRcWv60rDACzjR,0,0,3354,2.24786e+09
2020-05-26 22:30:00,LYwnQax7tkwH5Cb,0,0,3874,1.79502e+09
2020-05-18 09:00:00,4UPUqMRk7TRMgml,613.629,601.214,464.571,2.4457e+06
2020-06-15 09:30:00,IQ2d7wF4YD8zU1Q,514.927,504.967,1446.73,2.01704e+07
2020-06-13 06:30:00,PeE6FRyGXUgsRhN,73.5667,71.3133,14.2667,1.34852e+09
2020-06-14 00:00:00,mqwcsP2rE7J0TFp,0,0,792.133,5.93793e+08
2020-06-04 07:30:00,V94E5Ben1TlhnDV,249.32,244.487,180.667,1.41223e+09
2020-06-17 05:30:00,9kRcWv60rDACzjR,0,0,0,2.24791e+09
2020-05-15 17:00:00,Quc1TzYxW2pYoWX,247.4,242.664,4137.79,3.29513e+08
2020-05-19 11:45:00,NgDl19wMapZy17u,1307.48,1274.78,2929.33,1.11547e+08
2020-06-07 21:45:00,Et9kgGMDl729KT4,0,0,2554,1.81878e+06
2020-06-16 02:15:00,xoJJ8DcxJEcupym,0,0,6083,2.09326e+08
2020-05-18 16:00:00,xoJJ8DcxJEcupym,520.914,510.636,3755.93,2.0916e+08
2020-06-11 15:30:00,IQ2d7wF4YD8zU1Q,351.727,345.407,3444.6,2.0153e+07
2020-06-10 04:15:00,oZ35aAeoifZaQzV,0,0,8094,1.66016e+09
2020-05-19 21:30:00,PeE6FRyGXUgsRhN,0,0,1942,1.34838e+09
2020-05-20 13:00:00,oZZkBaNadn6DNKz,0,0,1647,1.70811e+09
2020-05-27 03:45:00,Qf4GUc1pJu5T6c6,0,0,0,8.38514e+08
2020-05-18 17:30:00,IQ2d7wF4YD8zU1Q,130.88,127.433,7760.27,1.99741e+07
2020-05-21 11:30:00,PeE6FRyGXUgsRhN,0,0,1574,1.34838e+09
2020-05-26 08:15:00,4UPUqMRk7TRMgml,628.593,615.833,597.333,2.50742e+06
2020-06-05 01:00:00,Quc1TzYxW2pYoWX,0,0,5261,3.29602e+08
2020-05-27 00:30:00,PeE6FRyGXUgsRhN,0,0,0,1.34843e+09
2020-06-15 15:00:00,vOuJvMaM2sgwLmb,461.687,452.953,5312.33,2.41687e+06
2020-05-27 06:30:00,vOuJvMaM2sgwLmb,81.9214,79.5286,22.1429,2.29657e+06
2020-05-17 21:00:00,Quc1TzYxW2pYoWX,0,0,3548,3.29523e+08
2020-06-09 18:00:00,V94E5Ben1TlhnDV,81.4,78.9714,7774.79,1.41226e+09
2020-06-04 13:15:00,4UPUqMRk7TRMgml,1222.47,1192.87,4824,2.57524e+06
2020-05-25 01:15:00,Quc1TzYxW2pYoWX,0,0,4816,3.29548e+08
2020-05-31 22:15:00,Qf4GUc1pJu5T6c6,0,0,6606,8.3855e+08
2020-06-05 18:15:00,WcxssY2VbP4hApt,41.1143,39.7429,3437.86,1.81851e+08
2020-06-11 12:00:00,WcxssY2VbP4hApt,0,0,0,0
2020-05-20 21:30:00,Qf4GUc1pJu5T6c6,0,0,9474,8.38462e+08
2020-05-19 20:15:00,4UPUqMRk7TRMgml,0,0,1969,2.45484e+06
2020-05-15 17:00:00,9kRcWv60rDACzjR,298.033,292.707,9121.4,2.24773e+09
2020-05-25 09:45:00,PeE6FRyGXUgsRhN,970.733,949.327,1695.47,1.34841e+09
2020-06-10 02:45:00,mqwcsP2rE7J0TFp,0,0,0,5.93776e+08
2020-05-30 23:00:00,NgDl19wMapZy17u,0,0,7983,1.11638e+08
2020-06-07 20:00:00,NgDl19wMapZy17u,0,0,7778,1.11691e+08
2020-05-25 18:00:00,Qf4GUc1pJu5T6c6,13.54,13.0667,9155.07,8.38504e+08
2020-05-17 12:15:00,xMbIugepa2P7lBB,818.153,800.747,3642.27,1.06677e+08
2020-06-05 06:15:00,Qf4GUc1pJu5T6c6,32.4667,31.3667,3.53333,8.38575e+08
2020-06-11 07:15:00,4UPUqMRk7TRMgml,154.04,150.493,51.7333,2.62434e+06
2020-06-15 06:00:00,xoJJ8DcxJEcupym,11.7467,11.3333,7269.2,2.0932e+08
2020-05-24 00:00:00,Mx2yZCDsyf6DPfv,0,0,6206.79,2.52603e+06
2020-06-12 06:00:00,PeE6FRyGXUgsRhN,0.886667,0.853333,2811.6,1.34852e+09
2020-06-14 14:30:00,Mx2yZCDsyf6DPfv,430.057,421.529,1741.21,2.66918e+06
2020-06-02 18:15:00,81aHJ1q11NBPMrL,80.64,78.24,3864.93,1.2154e+09
2020-05-26 03:45:00,9kRcWv60rDACzjR,0,0,0,2.2478e+09
2020-05-19 02:45:00,NgDl19wMapZy17u,0,0,0,1.11545e+08
2020-06-08 14:45:00,81aHJ1q11NBPMrL,1138.83,1110.97,7221.6,1.21543e+09
2020-05-17 05:00:00,9kRcWv60rDACzjR,0,0,0,2.24774e+09
2020-05-25 10:15:00,V94E5Ben1TlhnDV,1091.33,1066.55,2264.47,1.41216e+09
2020-06-01 02:45:00,Qf4GUc1pJu5T6c6,0,0,0,8.3855e+08
2020-06-06 18:15:00,4UPUqMRk7TRMgml,57.1667,55.34,8362.13,2.59352e+06
2020-05-27 11:30:00,81aHJ1q11NBPMrL,0,0,0,0
2020-05-31 18:00:00,IQ2d7wF4YD8zU1Q,51.96,50.2667,6650.67,2.0078e+07
2020-06-16 08:00:00,oZ35aAeoifZaQzV,373.98,367.54,334.133,1.66018e+09
2020-05-27 23:30:00,WcxssY2VbP4hApt,0,0,4247,1.81798e+08
2020-06-09 21:30:00,LYwnQax7tkwH5Cb,0,0,3308,1.79508e+09
2020-06-12 17:15:00,mqwcsP2rE7J0TFp,254.027,249.127,4618.67,5.93787e+08
2020-06-07 11:30:00,Qf4GUc1pJu5T6c6,917.947,896.767,3128.27,8.38594e+08
